timestamp,amount,location,is_fraud,merchant_category,device_type,transaction_type,risk_score,hour_of_day,day_of_week,weekend_flag,transaction_frequency,avg_transaction_amount,device_change_count,location_change_frequency,velocity_score,rolling_avg_amount,spending_deviation,amount_zscore,datetime,hour,day,month,location_encoded,merchant_encoded,amount_norm,avg_user_amount,transaction_deviation,transactions_last_1hr,new_location_flag,night_transaction_flag,high_risk_merchant_flag,status,reason,transaction_id,user_id,time
2026-03-07 15:42:58.309210,37.000173051833436,UK,0,retail,desktop,wire_transfer,21.850217379352028,15,5,1,30.33996378804633,24.182272029667665,0,1,7.553198976602384,43.434113217472245,-6.433940165638809,-0.08814186718051438,2026-03-07 15:42:58.309210,15,7,3,5,2,0.00044274594380009426,37.000173051833436,1.0,4,0,0,0,Safe,Too many transactions,TXN-000025,USR-521,2026-03-07 15:42:58.309210
2026-03-07 15:52:58.309210,10.475156673332132,UK,0,retail,mobile,online,14.84357470579665,15,5,1,15.595763669755712,13.482311189577517,2,0,11.37688774144312,8.681440395833077,1.7937162774990547,-0.10083930084078116,2026-03-07 15:52:58.309210,15,7,3,5,2,0.00011383175680553881,10.475156673332132,1.0,1,0,0,0,Safe,Normal behavior,TXN-000026,USR-372,2026-03-07 15:52:58.309210
2026-03-07 16:02:58.309210,48.21634243920025,CA,0,travel,mobile,crypto,17.736756683314592,16,5,1,25.863075823818058,67.8340156445603,0,1,11.321809081440541,49.228213814272976,-1.0118713750727295,-0.08277272566195024,2026-03-07 16:02:58.309210,16,7,3,1,4,0.000581828128805984,48.21634243920025,1.0,1,0,0,0,Safe,Normal behavior,TXN-000027,USR-797,2026-03-07 16:02:58.309210
2026-03-07 16:12:58.309210,18.162541432066078,EU,0,retail,tablet,online,15.841456395074415,16,5,1,18.387395945113873,28.937080775341435,0,0,5.711296189935024,15.369571991919553,2.792969440146525,-0.09715937632717808,2026-03-07 16:12:58.309210,16,7,3,2,2,0.00020915648241372618,18.162541432066078,1.0,4,0,0,1,Safe,"Too many transactions, High risk merchant",TXN-000028,USR-179,2026-03-07 16:12:58.309210
2026-03-07 16:22:58.309210,24.73715217533583,UK,0,digital_goods,desktop,online,26.87816138270189,16,5,1,32.249562460761055,14.261478231198103,1,0,3.3930326555514037,28.58728664711537,-3.8501344717795405,-0.09401213288862523,2026-03-07 16:22:58.309210,16,7,3,5,0,0.0002906826430980584,24.73715217533583,1.0,3,0,0,1,Safe,"Too many transactions, High risk merchant",TXN-000029,USR-272,2026-03-07 16:22:58.309210
2026-03-07 16:32:58.309210,18.143155601976343,US,0,food,mobile,online,24.874839101146748,16,5,1,5.694889238185569,16.56644271099757,0,0,3.872669584179321,15.263765613365305,2.879389988611038,-0.09716865625703755,2026-03-07 16:32:58.309210,16,7,3,6,1,0.00020891609520897603,18.143155601976343,1.0,1,1,0,0,Safe,New location,TXN-000030,USR-465,2026-03-07 16:32:58.309210
2026-03-07 16:42:58.309210,211.08864938526534,AU,0,food,mobile,in-store,35.68169257270967,16,5,1,10.890250635762616,218.01346602013768,0,1,4.417256812510195,190.06883182527133,21.01981755999401,-0.004806315272909134,2026-03-07 16:42:58.309210,16,7,3,0,1,0.0026014691973978337,211.08864938526534,1.0,3,0,0,0,Safe,Too many transactions,TXN-000031,USR-958,2026-03-07 16:42:58.309210
2026-03-07 16:52:58.309210,32.671488140927565,UK,0,digital_goods,tablet,online,12.943373319618798,16,5,1,10.91660264109524,60.06202357255389,0,0,5.794049250154882,36.66961611683955,-3.9981279759119843,-0.09021399368585267,2026-03-07 16:52:58.309210,16,7,3,5,0,0.0003890696007618982,32.671488140927565,1.0,1,0,0,0,Safe,Normal behavior,TXN-000032,USR-316,2026-03-07 16:52:58.309210
2026-03-07 17:02:58.309210,11.499333429580135,EU,0,digital_goods,tablet,online,11.858291291761008,17,5,1,16.46262092663788,21.297777651953552,0,0,8.50318074093893,12.366322145455658,-0.8669887158755234,-0.1003490309674933,2026-03-07 17:02:58.309210,17,7,3,2,0,0.00012653170240832704,11.499333429580135,1.0,1,0,0,0,Safe,Normal behavior,TXN-000033,USR-707,2026-03-07 17:02:58.309210
2026-03-07 17:12:58.309210,75.38022043135769,CA,0,retail,mobile,online,9.963137555010471,17,5,1,16.00597569812698,67.08521485060358,0,0,6.334758636567266,72.00704121220275,3.3731792191549346,-0.06976947115536479,2026-03-07 17:12:58.309210,17,7,3,1,2,0.000918664295763125,75.38022043135769,1.0,3,0,0,0,Safe,Too many transactions,TXN-000034,USR-252,2026-03-07 17:12:58.309210
2026-03-07 17:22:58.309210,9.768435791659531,US,0,digital_goods,tablet,online,15.263245373396078,17,5,1,18.110796536352158,12.024911111026949,2,0,4.107221467748773,11.084318923599145,-1.3158831319396143,-0.10117760568415295,2026-03-07 17:22:58.309210,17,7,3,6,0,0.00010506831172748706,9.768435791659531,1.0,3,0,0,0,Safe,Too many transactions,TXN-000035,USR-854,2026-03-07 17:22:58.309210
2026-03-07 17:32:58.309210,40.80740642682452,CA,0,travel,mobile,online,20.609691387568457,17,5,1,16.119670095647916,46.40351152541279,2,1,9.920189931169851,43.022431536008824,-2.215025109184303,-0.08631935772309197,2026-03-07 17:32:58.309210,17,7,3,1,4,0.0004899562094739993,40.80740642682452,1.0,1,0,0,0,Safe,Normal behavior,TXN-000036,USR-387,2026-03-07 17:32:58.309210
2026-03-07 17:42:58.309210,4.666129261753351,AU,0,retail,desktop,online,13.689041756255394,17,5,1,19.458860826062164,6.019593087923376,0,1,6.397690201218843,4.217765529400828,0.44836373235252314,-0.10362006218458848,2026-03-07 17:42:58.309210,17,7,3,0,2,4.179894442027925e-05,4.666129261753351,1.0,3,0,0,0,Safe,Too many transactions,TXN-000037,USR-843,2026-03-07 17:42:58.309210
2026-03-07 17:52:58.309210,8.774185557651231,UK,0,retail,tablet,in-store,24.052325463680468,17,5,1,11.129034475465172,8.152729099701084,0,0,5.372319376835102,9.61745275975134,-0.8432672021001082,-0.10165354983468163,2026-03-07 17:52:58.309210,17,7,3,5,2,9.273945949525846e-05,8.774185557651231,1.0,1,1,0,0,Safe,New location,TXN-000038,USR-886,2026-03-07 17:52:58.309210
2026-03-07 17:54:11.309210,7542.985605623013,AU,1,travel,tablet,in-store,88.42208158705839,17,5,1,70.55998899242249,9009.20978753625,2,1,125.83419001540139,7039.294350957848,503.6912546651647,3.5049474159706215,2026-03-07 17:54:11.309210,17,7,3,0,4,0.09351809266245942,7542.985605623013,1.0,4,0,0,0,Fraud,Too many transactions,TXN-000039,USR-593,2026-03-07 17:54:11.309210
2026-03-07 18:02:58.309210,40.32054884384979,UK,0,retail,desktop,online,16.86060242497822,18,5,1,37.52007706049845,28.95239645167601,0,0,8.530166424316029,45.41284765596803,-5.092298812118237,-0.08655241476530477,2026-03-07 18:02:58.309210,18,7,3,5,2,0.00048391910232197297,40.32054884384979,1.0,4,0,0,0,Safe,Too many transactions,TXN-000040,USR-313,2026-03-07 18:02:58.309210
2026-03-07 18:12:58.309210,69.3015020105861,EU,0,retail,mobile,in-store,31.46945433746355,18,5,1,15.036043511316867,108.41011884327096,2,0,6.4947389910012445,77.10740671080019,-7.805904700214086,-0.07267933265312233,2026-03-07 18:12:58.309210,18,7,3,2,2,0.0008432872743578745,69.3015020105861,1.0,4,1,0,1,Safe,"New location, Too many transactions, High risk merchant",TXN-000041,USR-694,2026-03-07 18:12:58.309210
2026-03-07 18:22:58.309210,39.30565026510774,UK,0,food,mobile,online,18.41784450170476,18,5,1,3.445715667568983,41.45215956332776,1,0,5.56286437678704,36.29512390839386,3.010526356713875,-0.08703824320708929,2026-03-07 18:22:58.309210,18,7,3,5,1,0.00047133420751378606,39.30565026510774,1.0,1,0,0,0,Safe,Normal behavior,TXN-000042,USR-867,2026-03-07 18:22:58.309210
2026-03-07 18:32:58.309210,29.498862922761447,US,0,digital_goods,tablet,in-store,21.99550050798009,18,5,1,9.983165851909511,38.750444969179156,0,0,4.171189372842463,24.822137090257733,4.676725832503713,-0.09173271841204,2026-03-07 18:32:58.309210,18,7,3,6,0,0.0003497285715470279,29.498862922761447,1.0,3,0,0,1,Safe,"Too many transactions, High risk merchant",TXN-000043,USR-750,2026-03-07 18:32:58.309210
2026-03-07 18:42:58.309210,24.50546868831772,AU,0,retail,mobile,online,24.98062480419927,18,5,1,11.323744161982894,34.47678865080603,0,0,5.557127652652783,27.649898146676204,-3.144429458358484,-0.09412303897307825,2026-03-07 18:42:58.309210,18,7,3,0,2,0.0002878097330615394,24.50546868831772,1.0,2,1,0,1,Safe,"New location, High risk merchant",TXN-000044,USR-953,2026-03-07 18:42:58.309210
2026-03-07 18:52:58.309210,7.549474888367798,CA,0,retail,mobile,online,13.955055586954527,18,5,1,7.9130550189860465,13.247732049902886,1,1,8.283064794023423,7.1401388625096,0.40933602585819795,-0.10223981459902128,2026-03-07 18:52:58.309210,18,7,3,1,2,7.755286325181899e-05,7.549474888367798,1.0,2,0,0,0,Safe,Normal behavior,TXN-000045,USR-823,2026-03-07 18:52:58.309210
2026-03-07 18:55:45.309210,3697.4181825440537,UK,1,digital_goods,desktop,online,84.02371929007197,18,5,1,53.53743323830803,2302.156953968272,4,7,32.427336643249305,3439.0757240746757,258.342458469378,1.6640875822249865,2026-03-07 18:55:45.309210,18,7,3,5,0,0.045832479034716586,3697.4181825440537,1.0,2,0,0,0,Fraud,Normal behavior,TXN-000046,USR-530,2026-03-07 18:55:45.309210
2026-03-07 19:02:58.309210,16.121532351799495,AU,0,retail,desktop,in-store,15.64579106484829,19,5,1,21.392039850430987,19.73453258125751,0,0,11.511859863205855,13.014546960756812,3.1069853910426826,-0.0981364003194306,2026-03-07 19:02:58.309210,19,7,3,0,2,0.00018384766327088502,16.121532351799495,1.0,2,0,0,1,Safe,High risk merchant,TXN-000047,USR-435,2026-03-07 19:02:58.309210
2026-03-07 19:12:58.309210,20.891893836864757,UK,0,services,desktop,online,25.36030893318256,19,5,1,4.598722151981107,38.46423539473804,0,0,5.305296600829746,22.779460401204044,-1.8875665643392878,-0.09585284476463737,2026-03-07 19:12:58.309210,19,7,3,5,3,0.000243000862165876,20.891893836864757,1.0,4,1,0,0,Safe,"New location, Too many transactions",TXN-000048,USR-592,2026-03-07 19:12:58.309210
2026-03-07 19:22:58.309210,95.30880760972353,CA,0,food,tablet,online,25.080158459483314,19,5,1,1.4454225469465278,94.8033148791319,0,0,3.555035694851298,86.69549239158763,8.613315218135895,-0.06022972535353994,2026-03-07 19:22:58.309210,19,7,3,1,1,0.0011657817699312098,95.30880760972353,1.0,3,0,0,1,Safe,"Too many transactions, High risk merchant",TXN-000049,USR-942,2026-03-07 19:22:58.309210
2026-03-07 19:32:58.309210,46.69412200248612,EU,0,retail,desktop,online,19.009115625725165,19,5,1,34.791915534856045,54.48219997198407,0,0,9.682322395790196,45.49636699652844,1.1977550059576814,-0.0835014073236568,2026-03-07 19:32:58.309210,19,7,3,2,2,0.0005629523667621902,46.69412200248612,1.0,1,0,0,0,Safe,Normal behavior,TXN-000050,USR-722,2026-03-07 19:32:58.309210
2026-03-07 19:42:58.309210,5.68004891582652,AU,0,retail,desktop,online,22.70538635115224,19,5,1,7.498503778750118,3.564864517330845,1,0,7.946209326817421,6.588391571920592,-0.9083426560940726,-0.10313470235065944,2026-03-07 19:42:58.309210,19,7,3,0,2,5.437170041554321e-05,5.68004891582652,1.0,4,0,0,1,Safe,"Too many transactions, High risk merchant",TXN-000051,USR-745,2026-03-07 19:42:58.309210
2026-03-07 19:52:58.309210,45.790835342033404,CA,0,retail,mobile,in-store,16.333374439971106,19,5,1,26.30744051086944,74.45635708288013,1,1,3.75373694949662,38.9278285823451,6.863006759688304,-0.08393380752592768,2026-03-07 19:52:58.309210,19,7,3,1,2,0.0005517514765042436,45.790835342033404,1.0,4,0,0,0,Safe,Too many transactions,TXN-000052,USR-460,2026-03-07 19:52:58.309210
2026-03-07 20:02:58.309210,22.531576369738442,CA,0,retail,desktop,online,10.90021220101182,20,5,1,21.08912858082484,14.139293394063014,1,0,10.532605179510842,18.368093258430427,4.163483111308015,-0.09506793440349105,2026-03-07 20:02:58.309210,20,7,3,1,2,0.00026333317184416296,22.531576369738442,1.0,2,0,0,0,Safe,Normal behavior,TXN-000053,USR-160,2026-03-07 20:02:58.309210
2026-03-07 20:12:58.309210,16.828569367607855,CA,0,retail,tablet,wire_transfer,13.417025099135339,20,5,1,10.171461921629707,24.341971653597334,0,0,1.7983402031387243,17.235875598330466,-0.40730623072261096,-0.0977979441437407,2026-03-07 20:12:58.309210,20,7,3,1,2,0.00019261502845970168,16.828569367607855,1.0,1,0,0,0,Safe,Normal behavior,TXN-000054,USR-550,2026-03-07 20:12:58.309210
2026-03-07 20:22:58.309210,61.0489675484779,US,0,food,desktop,online,30.65058392299101,20,5,1,8.697585469229857,64.79539983401475,0,0,4.522627815034384,65.92931051485562,-4.880342966377718,-0.07662979237636737,2026-03-07 20:22:58.309210,20,7,3,6,1,0.0007409546075456914,61.0489675484779,1.0,4,1,0,1,Safe,"New location, Too many transactions, High risk merchant",TXN-000055,USR-673,2026-03-07 20:22:58.309210
2026-03-07 20:32:58.309210,92.85132170104536,AU,0,retail,tablet,online,23.825257451632158,20,5,1,10.163690384109803,93.52349814299534,0,0,16.622092597653104,93.89758677180312,-1.0462650707577552,-0.061406115364057406,2026-03-07 20:32:58.309210,20,7,3,0,2,0.0011353085755636998,92.85132170104536,1.0,3,0,0,1,Safe,"Too many transactions, High risk merchant",TXN-000056,USR-886,2026-03-07 20:32:58.309210
2026-03-07 20:42:58.309210,84.03892792027331,CA,0,food,mobile,in-store,32.452439243347314,20,5,1,11.464136750575845,115.8271180128815,1,1,29.600566016405885,78.64623723516691,5.392690685106402,-0.06562457780806903,2026-03-07 20:42:58.309210,20,7,3,1,1,0.001026033569112515,84.03892792027331,1.0,3,1,0,0,Safe,"New location, Too many transactions",TXN-000057,USR-350,2026-03-07 20:42:58.309210
2026-03-07 20:52:58.309210,14.307479990635311,AU,0,food,mobile,in-store,12.870217077755523,20,5,1,19.954032923468414,19.3366143421139,0,0,11.632275716945987,13.514448624211507,0.7930313664238042,-0.09900478091469393,2026-03-07 20:52:58.309210,20,7,3,0,1,0.0001613531415324753,14.307479990635311,1.0,2,0,0,0,Safe,Normal behavior,TXN-000058,USR-461,2026-03-07 20:52:58.309210
2026-03-07 21:02:58.309210,24.30756513074789,CA,0,retail,desktop,online,24.078092432678687,21,5,1,3.858396273705635,26.937144582536444,2,0,6.259417434030788,20.90108416943586,3.406480961312031,-0.09421777472206012,2026-03-07 21:02:58.309210,21,7,3,1,2,0.0002853556992237255,24.30756513074789,1.0,4,0,0,1,Safe,"Too many transactions, High risk merchant",TXN-000059,USR-557,2026-03-07 21:02:58.309210
2026-03-07 21:12:58.309210,46.12077187090378,EU,0,retail,mobile,online,17.58585341982047,21,5,1,25.254869363337168,42.31658540804312,1,0,8.838445647082759,42.64724253673651,3.4735293341672673,-0.08377586804993829,2026-03-07 21:12:58.309210,21,7,3,2,2,0.0005558427390167585,46.12077187090378,1.0,1,0,0,0,Safe,Normal behavior,TXN-000060,USR-387,2026-03-07 21:12:58.309210
2026-03-07 21:22:58.309210,87.84247267468436,EU,0,retail,desktop,in-store,21.921355708577966,21,5,1,9.88664404463143,110.8794369614106,0,0,2.6753696473133775,96.93894229529643,-9.09646962061207,-0.06380383408056907,2026-03-07 21:22:58.309210,21,7,3,2,2,0.0010731980953372184,87.84247267468436,1.0,3,0,0,1,Safe,"Too many transactions, High risk merchant",TXN-000061,USR-312,2026-03-07 21:22:58.309210
2026-03-07 21:32:58.309210,20.5082196056234,EU,0,retail,mobile,online,24.356624822943488,21,5,1,3.2938650623749126,18.47080795168128,0,1,5.927811133879428,20.501173473883338,0.007046131740061412,-0.09603650829301467,2026-03-07 21:32:58.309210,21,7,3,2,2,0.00023824324407287475,20.5082196056234,1.0,2,0,0,1,Safe,High risk merchant,TXN-000062,USR-642,2026-03-07 21:32:58.309210
2026-03-07 21:42:58.309210,27.504263343690962,UK,0,digital_goods,tablet,in-store,17.915362627251238,21,5,1,16.480490853938935,17.98674285575969,0,0,3.293037964700069,31.803263638400498,-4.299000294709536,-0.09268752633647812,2026-03-07 21:42:58.309210,21,7,3,5,0,0.00032499523718945196,27.504263343690962,1.0,1,0,0,0,Safe,Normal behavior,TXN-000063,USR-297,2026-03-07 21:42:58.309210
2026-03-07 21:52:58.309210,10.953565568948676,CA,0,retail,mobile,online,19.036627554853307,21,5,1,34.228108502615555,18.60713588115171,1,0,12.877040837211714,9.498938876389524,1.4546266925591524,-0.10061028815600498,2026-03-07 21:52:58.309210,21,7,3,1,2,0.00011976409896538065,10.953565568948676,1.0,4,0,0,0,Safe,Too many transactions,TXN-000064,USR-849,2026-03-07 21:52:58.309210
2026-03-07 22:02:58.309210,10.012090131931911,UK,0,digital_goods,desktop,wire_transfer,23.47846343573403,22,5,1,8.28274097414751,15.553430263178251,0,0,10.921495325880379,9.781502218372747,0.2305879135591642,-0.10106096919362274,2026-03-07 22:02:58.309210,22,7,3,5,0,0.00010808966214231057,10.012090131931911,1.0,2,0,0,1,Safe,High risk merchant,TXN-000065,USR-604,2026-03-07 22:02:58.309210
